
 19.42672834 19.32055591 19.25692929 19.21232335],0.04460594334772594,[10.83449054  2.09849263  2.09572853  2.09390664  2.09291437  2.09079826
  2.09373709  2.09422674  2.09603392  2.0980348 ],-0.002000887973857335
32993, [21.9121065  19.96612747 19.66349496 19.66040425 19.47513448 19.39012603
 19.30172551 19.28000205 19.04169541 19.03593768],0.005757731553881484,[10.826216    2.08752437  2.08400885  2.0829698   2.08138403  2.08000158
  2.08126125  2.08212658  2.08609846  2.08710135],-0.0010028810604660876
32976, [20.1989549  20.15599365 19.82831599 19.61576839 19.4203137  19.38444716
 19.37369872 19.34686134 19.19646198 19.19419653],0.0022654558621226784,[10.83315859  2.0804792   2.07698048  2.07553551  2.07473322  2.07245203
  2.07306301  2.07357769  2.07773562  2.07791822],-0.0001825974636000538
33219, [20.18911463 20.0876595  19.88520788 19.86223081 19.71439883 19.3053307
 19.15701757 19.09406522 19.0294649  18.85470676],0.17475813928512807,[11.06552351  2.13290044  2.13140106  2.12668987  2.12574502  2.1256351
  2.12672863  2.12778779  2.12887603  2.13286888],-0.003992846144504458
32957, [21.75501617 21.1906551  21.00953818 20.71973835 19.9781832  19.95122886
 19.77314559 19.66148761 19.46226865 19.39037932],0.07188933232735195,[10.85339123  2.10156088  2.10024739  2.09743372  2.09500179  2.09427325
  2.0954251   2.09849043  2.10013878  2.10200415],-0.0018653670884467566
32951, [20.94782782 20.61278069 19.72982969 19.66519781 19.54309954 19.46652079
 19.32088248 19.31700531 19.19989011 19.17925215],0.020637956057370843,[10.82088075  2.08578838  2.08076638  2.07630037  2.07596633  2.07445862
  2.07611389  2.07802925  2.08023652  2.08596293],-0.005726409379051223
32764, [20.57171954 20.15972117 19.64403765 19.58703818 19.56964782 19.54893818
 19.46046704 19.3905316  19.3046379  19.19009971],0.1145381857134673,[10.82472389  2.09249195  2.09065141  2.08685449  2.08667283  2.08437999
  2.08594602  2.08814311  2.09032923  2.09197891],-0.001649682330743918
32938, [20.34890594 19.95340579 19.32154389 18.92475737 18.92267898 18.69467281
 18.68247703 18.6217896  18.60378626 18.59480508],0.008981187305554528,[10.78300849  2.08940306  2.08604096  2.08402139  2.07883453  2.08024632
  2.08167547  2.08391122  2.08579422  2.08787356],-0.0020793385756676663
32810, [20.50699525 20.04447383 20.00445033 19.78925358 19.29603289 19.18862053
 19.15189732 19.109161   18.9267587  18.88912839],0.037630302986322306,[10.75961948  2.08102387  2.0790501   2.07730664  2.07615891  2.07564099
  2.07771733  2.07976986  2.08275173  2.09085949],-0.008107764103946646
33138, [20.76062857 20.33368906 20.27063424 20.15309298 20.05566968 19.64518908
 19.60498826 19.49894748 19.40769854 19.31627502],0.09142352668915876,[10.80652793  2.07508014  2.06955687  2.06757398  2.06675757  2.06656553
  2.06914849  2.07049863  2.07137559  2.07739172],-0.006016124949361323
33103, [21.9560513  19.77026729 19.61000895 19.52611671 19.4871563  19.035838
 18.75230131 18.68682716 18.50922774 18.48773527],0.021492462104138355,[10.84578753  2.09266471  2.08650754  2.08450858  2.08399888  2.08355092
  2.0850854   2.08577188  2.08846146  2.08930624],-0.0008447812121956666
32885, [20.52269525 20.2287298  20.15537783 19.88617412 19.45184293 19.40305709
 19.16460323 19.12533752 18.95526001 18.87381682],0.08144318918257909,[10.89650582  2.10164466  2.09941653  2.09656744  2.0947644   2.09438016
  2.09646227  2.09686575  2.10145737  2.10292894],-0.0014715707712560366
32743, [21.38182087 21.22103217 20.47589408 20.11266503 19.99751753 19.98165969
 19.89047472 19.5118723  19.47756323 19.44067424],0.036888984020880144,[10.99069749  2.11812714  2.11719855  2.11238627  2.11155796  2.11062255
  2.11140365  2.11352222  2.11466169  2.1221923 ],-0.007530606061431744
32835, [20.99101512 20.10458056 20.07216608 19.98334944 19.57947297 19.5663836
 19.4694024  19.44916569 19.35221064 19.31987811],0.032332532302973505,[11.00093621  2.13132844  2.12651455  2.12469022  2.12352573  2.12251147
  2.12411146  2.12601505  2.12855622  2.13025161],-0.0016953904513847817
32919, [20.63885668 20.22317997 20.15599445 20.12285693 19.98758396 19.71605266
 19.65349152 19.38843535 19.36365813 19.11493592],0.24872221013648144,[10.79617684  2.09292648  2.08745367  2.08737448  2.08461935  2.08171526
  2.08364125  2.08542638  2.08654304  2.08961443],-0.0030713933079526967
32844, [21.55821258 21.01011128 20.45807842 19.86082355 19.74796638 19.3957633
 19.28682463 19.26377814 19.24409913 19.00722671],0.23687242063767044,[10.66162174  2.05807288  2.05406822  2.0508668   2.05059146  2.05194939
  2.05289099  2.05370593  2.05637119  2.05923226],-0.002861069675187178
32783, [19.7469974  19.7013849  19.52684349 19.31103426 19.10138964 19.04627823
 19.04435011 19.0036371  18.96696634 18.70752239],0.25944395222132144,[10.75021623  2.07562147  2.07020266  2.06685838  2.06364879  2.06571431
  2.06703097  2.06861485  2.06901844  2.07475667],-0.005738234919698826
32945, [21.81981891 20.83745646 19.79405563 19.69006402 19.64848031 19.60998844
 19.25546817 19.19948946 19.00331712 18.96450547],0.03881165213961424,[10.77341687  2.06930302  2.06651121  2.06475923  2.06313597  2.06323486
  2.06609152  2.06733907  2.07069285  2.07424236],-0.0035495117897155204
33205, [20.32177472 20.10923764 20.0914378  19.76727538 19.70034934 19.52976796
 19.44557783 19.31617625 19.14631291 18.99962064],0.14669227135529184,[10.88773611  2.09434965  2.09035772  2.08759821  2.08617898  2.0862465
  2.08738924  2.08891489  2.09095692  2.0968305 ],-0.005873573729544557
32909, [20.91914652 20.37932985 19.90354619 19.59227113 19.3899207  19.25853613
 19.16457757 19.15753299 19.05894104 19.05667594],0.0022651001298861217,[10.75878029  2.066837    2.06355102  2.06335633  2.06109715  2.05709476
  2.05853461  2.06251539  2.06507114  2.06775654],-0.002685404464033425
32911, [20.35382755 20.02336075 20.0147189  19.64273397 19.56317613 19.26661238
 19.25601435 19.05175911 18.93783522 18.91899072],0.018844494469082207,[10.84595155  2.09865969  2.09672528  2.09255679  2.09148151  2.09245268
  2.09542043  2.09779209  2.09870463  2.10087069],-0.0021660616488610174
32970, [20.59391811 20.13845958 19.74208651 19.5108375  19.30690939 19.26134872
 19.23265974 19.10377308 18.95271973 18.93752281],0.015196921420894682,[10.91821435  2.11063038  2.10712602  2.10667255  2.10366637  2.10254805
  2.10360538  2.10770919  2.10848939  2.11025733],-0.0017679412803612848
32861, [21.2930277  21.13176355 19.7679174  19.59198794 19.52511206 19.2980625
 19.26412964 19.22576992 18.97442404 18.86590011],0.1085239310935755,[10.9235776   2.10861385  2.10462219  2.10143911  2.10134293  2.10144527
  2.10261706  2.10416768  2.10694118  2.11101278],-0.00407160520071681
33195, [20.41401855 19.53917451 19.48020995 19.42716477 19.37659394 19.24175619
 19.19230462 19.06157095 19.00646635 18.95059383],0.05587252343002547,[10.75151203  2.06282248  2.06139757  2.05990268  2.05677418  2.0560014
  2.05901418  2.0591897   2.06005431  2.06578342],-0.00572910617447997
32980, [20.45158531 19.89511123 19.7527124  19.59680638 19.32322294 19.11507009
 19.04160406 19.00947552 18.99659447 18.97412808],0.02246639607924905,[10.90338144  2.10720549  2.10268536  2.09960295  2.0978405   2.09596692
  2.09792823  2.09876695  2.10048451  2.10208788],-0.0016033683969522983
33048, [20.86843233 20.59215384 20.39644594 20.18259498 19.97927823 19.96459245
 19.74557359 19.11551473 19.0190689  18.98621996],0.03284893175609582,[10.85621209  2.09569916  2.0912862   2.0897575   2.08857395  2.08886783
  2.08947037  2.09177445  2.09350878  2.09843885],-0.004930069393946468
32933, [21.499817   20.81213684 20.38636839 19.87696368 19.73867984 19.73532877
 19.56460832 19.42363459 19.0987954  18.970647  ],0.12814839319690563,[10.64129048  2.04363196  2.04197859  2.03919846  2.03695633  2.03755187
  2.03919796  2.0401543   2.04363131  2.04405583],-0.0004245230039172654
33251, [21.25022522 20.75463546 20.31363401 20.2027755  20.03140906 19.90643864
 19.84701818 19.57240898 19.53920817 19.20480616],0.33440200445278734,[10.80354828  2.0757363   2.0744626   2.07304485  2.07100435  2.06945441
  2.06983694  2.07351872  2.07526261  2.07972582],-0.004463210395340589
32818, [21.18733527 20.49279078 20.30608992 19.95006058 19.77410218 19.53390733
 19.4063872  19.21366738 19.19656914 19.18896206],0.0076070719186489555,[10.88981248  2.09872877  2.09469628  2.09339397  2.08976862  2.08817958
  2.08816193  2.09346366  2.09461661  2.09792896],-0.0033123448681520173
32821, [22.38988576 20.7234762  20.4934152  20.05818656 19.87303226 19.62013073
 19.578592   19.49862261 19.30022836 19.22546345],0.07476491212200642,[10.8204035   2.09184463  2.085299    2.08410884  2.0813099   2.08003519
  2.08140252  2.08425259  2.08629066  2.09288856],-0.006597902758429086
32841, [21.27068692 19.83211495 19.76348037 19.73715986 19.7165417  19.68634712
 19.51842731 19.31267079 19.19707335 18.96219252],0.23488082807918786,[10.57281656  2.04797564  2.04308363  2.03844798  2.03693846  2.03779951
  2.03843214  2.03891988  2.04138805  2.04288659],-0.0014985446690904958
33355, [20.7926573  20.75718801 19.84497475 19.81193109 19.69584569 19.68629319
 19.50202022 19.47977295 19.15552129 19.0398621 ],0.11565918856413049,[11.07269575  2.13457186  2.13181296  2.13077619  2.12947179  2.12928076
  2.12985339  2.1305529   2.13344594  2.13862389],-0.00517794817597883
33229, [20.56760031 20.41574615 20.39973192 20.02521661 19.24362346 19.18300694
 19.06842136 18.95637747 18.93769861 18.71722573],0.2204728835314249,[10.89279073  2.10394934  2.10147215  2.09936365  2.09773175  2.09710537
  2.09823395  2.10014252  2.10539566  2.10743469],-0.0020390295434986605
32524, [21.74316187 21.54076217 20.61237238 19.85278249 19.62266009 19.6018556
 19.57432173 19.396709   19.11187013 18.85143326],0.2604368651909148,[10.5334372   2.04837098  2.04493714  2.04185035  2.0384356   2.0369506
  2.03789789  2.03928884  2.04129313  2.04436951],-0.003076380333455031
32812, [20.88877459 20.21149956 20.20881287 19.86244304 19.63006832 19.4878357
 19.44842444 19.08661298 18.99498569 18.99058322],0.004402464673830764,[10.87140818  2.10470415  2.10349341  2.10058929  2.09874072  2.09746445
  2.09969957  2.10108193  2.10436974  2.10665216],-0.002282424993917509
33080, [20.13224178 19.4779583  19.13886822 19.10451327 18.91360496 18.90713378
 18.8737818  18.85419075 18.81284778 18.60175705],0.21109073186406846,[10.73440399  2.06183352  2.06066062  2.05921764  2.05677415  2.05682723
  2.06021212  2.06229597  2.066138    2.0666955 ],-0.0005575026620325829
33147, [20.60264939 20.57476966 20.26288028 19.89013336 19.82153668 19.8201669
 19.46671327 19.33195148 19.25194321 18.96340081],0.28854240427023825,[10.72238756  2.0596864   2.05653753  2.05331161  2.05268209  2.05190256
  2.05407185  2.05526657  2.05654957  2.05897118],-0.0024216094442843783
32555, [20.91227528 20.36149574 20.19449188 19.62116501 19.43172057 19.33029061
 19.30244383 18.85943768 18.60067622 18.57190962],0.02876659870979381,[10.63991456  2.0530005   2.05221703  2.05102882  2.04770464  2.04691446
  2.04788145  2.0507632   2.05390398  2.05708861],-0.0031846219803601805
32927, [19.89401314 19.693414   19.44363523 19.42363582 19.40474357 19.38844559
 19.31330397 19.28998584 19.11527974 19.08225204],0.033027696427879505,[10.93688774  2.10947038  2.10419164  2.10266651  2.10144993  2.10068934
  2.10276265  2.10417512  2.105263    2.10729721],-0.0020342122821896957
32938, [20.67952482 20.18308883 20.05795476 19.97679008 19.95881166 19.7497201
 19.61312238 19.26408168 19.0848065  19.07524266],0.00956383991278642,[10.94578007  2.11858811  2.11554486  2.11343811  2.11161463  2.1118686
  2.11339288  2.11683299  2.11916403  2.1203452 ],-0.0011811673847312854
32937, [20.42943613 20.03457177 19.99846758 19.67658452 19.64841529 19.44395428
 19.15780985 19.11581751 19.08767308 19.03913024],0.048542841079360244,[10.79808432  2.0797019   2.07888092  2.07624913  2.07493517  2.07275608
  2.07292235  2.07643429  2.07698007  2.08113495],-0.0041548890380873615
33141, [19.80253288 19.21568013 19.16831332 19.15490258 19.11282218 19.09767729
 18.89232018 18.85143437 18.77444474 18.74454078],0.029903966872844023,[10.86355296  2.09039078  2.08844568  2.08777318  2.08658674  2.0872958
  2.08810801  2.08912243  2.09029215  2.0947185 ],-0.0044263493062031145
32638, [21.91672062 20.08419999 19.84100104 19.57793691 19.42150348 19.3770652
 19.3454128  19.34529851 19.21874374 19.14675894],0.07198479982330142,[10.85483439  2.10418603  2.10068189  2.09875357  2.09445754  2.09353724
  2.0957581   2.09766894  2.09945957  2.1011417 ],-0.0016821321272071366
33182, [21.60335518 20.94066771 20.16032648 20.12503909 19.75750918 19.66417872
 19.42914922 19.20916739 18.93516532 18.91121488],0.02395043518559703,[10.74231567  2.06855679  2.06210015  2.05937624  2.05820733  2.05944331
  2.06094975  2.06302096  2.06516333  2.06619507],-0.0010317406704083432
32927, [21.16140347 20.56496823 19.76607813 19.60728571 19.59449024 19.57723386
 19.2808099  19.10449268 19.0859341  19.05639732],0.02953678745555166,[10.6247055   2.0504654   2.04663744  2.04638283  2.04520036  2.04404472
  2.04595645  2.04721948  2.04967445  2.05215783],-0.0024833819760501363
32905, [22.41609754 20.67310944 20.39284298 20.39172684 20.23790577 20.22285389
 19.92772048 19.90455431 19.63137036 19.38788713],0.2434832226866952,[10.82223583  2.06658668  2.0646571   2.06339166  2.06260382  2.06281258
  2.06356636  2.06594419  2.06632819  2.06989649],-0.0035683055555097987
32648, [21.46393796 20.4952331  20.19770334 20.01593857 19.53864941 19.45172181
 19.288383   19.16696011 19.00502009 18.97059001],0.03443007363106787,[10.7398635   2.07353378  2.07232331  2.07166118  2.06966551  2.0676786
  2.06939348  2.0716811   2.0741444   2.07564266],-0.0014982613534613165
33041, [20.57809251 20.53483172 19.999088   19.76669984 19.60656171 19.56266392
 19.48472441 19.41112809 19.36755081 19.11650679],0.25104401738415305,[10.99770707  2.11814412  2.11428069  2.11043842  2.10920706  2.10946158
  2.11046841  2.11246689  2.11284327  2.12111906],-0.008275790490049229
32922, [21.08085415 20.53563296 20.47217287 20.40233764 20.36435134 20.1910948
 19.94537241 19.91354828 19.72194132 19.65236297],0.06957834478815883,[10.80288238  2.07903432  2.07596925  2.0743182   2.07389763  2.07200015
  2.07391513  2.07636102  2.07889275  2.07896302],-7.02637364837777e-05
33081, [20.60469023 19.4874485  19.42990744 19.14897902 19.09727013 18.9365577
 18.92962927 18.91335374 18.83725647 18.81527697],0.02197949225121576,[10.82740652  2.09114621  2.08873787  2.08752158  2.08556553  2.08426881
  2.08444354  2.08670738  2.08764646  2.09284286],-0.005196394659112258
33111, [20.2809963  20.24188547 20.03080304 20.00507446 19.76384675 19.66774476
 19.50516143 19.32963254 19.30609397 19.05437736],0.25171661805562096,[10.69154768  2.05247259  2.05082719  2.04907742  2.04751011  2.04696091
  2.04864714  2.05120306  2.05210242  2.05478129],-0.002678873240234747
32861, [19.83206247 19.80177247 19.61483884 19.35721075 19.2713742  19.13057239
 19.05669569 19.03679623 18.97498052 18.84886342],0.12611710188286906,[10.6859674   2.04740317  2.04659688  2.04562715  2.04309568  2.04343956
  2.04359495  2.0443833   2.04568641  2.05535735],-0.009670940647187098
33092, [20.76474189 20.35572489 19.87488499 19.83927612 19.58437141 19.50391338
 19.3117774  19.02946772 18.92628467 18.74302218],0.18326249331758504,[10.87393771  2.09893488  2.09440006  2.09223612  2.08883926  2.08908738
  2.08991888  2.09364809  2.09458611  2.09936751],-0.004781399723266855
32837, [21.3140944  20.45779163 19.99941528 19.81306989 19.39729777 19.38860991
 19.36917177 19.29277327 19.28396127 19.16035567],0.1236055987125475,[10.66038697  2.05896433  2.05530878  2.0521718   2.05069724  2.05010959
  2.0512789   2.05408555  2.05445706  2.05983603],-0.005378964760287097
32779, [20.98049742 20.8173437  20.36915662 20.1864952  20.04515253 19.95154522
 19.94689626 19.71937834 19.53010134 19.17682961],0.35327173050979255,[10.82959533  2.09184143  2.0862016   2.0840085   2.0827711   2.08266469
  2.08503482  2.0860453   2.08787595  2.09329513],-0.005419185745789701
33179, [20.99047278 20.64886256 20.23723899 19.88773933 19.8035522  19.60007138
